ID,DAY_1,DAY_2,DAY_3,DAY_4,DAY_5,DAY_6,DAY_7,DAY_8,DAY_9,DAY_10,DAY_11,DAY_12,DAY_13,DAY_14,DAY_15,DAY_16,DAY_17,DAY_18,DAY_19,DAY_20,DAY_21,DAY_22,DAY_23,DAY_24,DAY_25,DAY_26,DAY_27,DAY_28,DAY_29,DAY_30,DAY_31
Mech_86,P,P,A,P,A,P,P,P,P,P,P,P,A,P,A,P,P,P,P,P,P,P,A,P,P,P,P,P,A,P,P
Mech_87,A,P,P,P,P,P,P,P,P,P,P,A,A,P,P,P,P,P,P,P,A,A,P,P,A,P,P,P,A,P,P
Mech_88,P,A,P,A,P,A,A,P,P,P,P,P,A,A,P,P,P,P,P,P,P,A,A,P,P,P,A,P,P,P,P
Mech_89,P,P,A,A,P,A,P,P,P,A,P,P,A,A,A,A,A,P,P,A,A,P,P,P,A,P,P,P,A,P,P
Mech_90,A,P,P,P,P,A,A,P,A,P,A,P,P,A,P,P,P,A,A,A,P,P,P,P,A,A,P,P,P,A,P
Mech_91,A,A,A,P,A,A,A,P,A,P,P,P,P,P,P,P,A,P,A,A,P,P,A,P,P,P,A,P,P,A,P
Mech_92,P,P,P,P,A,P,P,P,P,A,P,P,P,A,P,P,P,A,P,P,A,A,P,P,P,P,P,P,P,A,P
Mech_93,P,P,P,A,P,A,P,P,A,P,P,P,P,P,A,P,P,P,P,P,A,A,P,P,A,P,P,P,A,A,A
Mech_94,P,P,P,A,A,P,P,P,P,P,P,A,P,P,P,P,A,A,P,A,P,A,P,P,P,P,A,A,A,P,P
Mech_95,A,A,P,P,P,P,P,P,A,A,A,P,P,P,P,P,P,P,P,A,P,A,P,P,P,P,A,A,A,P,P
Mech_96,P,A,P,P,A,P,P,A,P,P,P,A,P,A,A,P,P,A,A,P,A,P,P,P,A,A,P,P,P,A,P
Mech_97,P,P,P,A,P,P,P,P,P,P,P,P,P,A,P,A,P,P,P,P,P,A,P,P,P,A,P,A,A,P,P
Mech_98,P,P,P,A,A,P,P,A,P,A,A,P,A,P,A,P,P,P,P,A,A,P,P,P,P,P,P,A,P,P,P
Mech_99,A,A,P,P,P,A,P,A,P,A,P,P,P,P,P,A,P,P,P,P,P,P,A,P,P,P,P,A,P,P,A
Mech_100,P,P,A,P,A,P,P,P,A,A,P,P,P,P,P,P,P,P,P,P,P,A,A,P,P,P,P,A,P,A,P
Mech_101,A,P,P,P,A,A,P,A,P,A,P,P,A,A,P,P,P,P,A,P,P,A,A,P,P,P,P,P,P,P,A
Mech_102,P,A,A,P,P,A,P,P,P,A,A,P,P,P,P,P,P,P,P,A,P,P,A,P,A,P,P,P,P,A,P
Mech_103,P,A,P,P,P,P,P,P,A,P,P,P,P,A,A,P,A,A,P,P,P,A,A,P,A,A,A,P,P,P,A
Mech_104,P,P,P,A,A,P,P,P,P,A,P,P,P,P,P,P,A,A,P,A,A,A,P,P,A,P,P,P,P,P,A
Mech_105,P,A,A,P,A,P,P,P,A,P,P,P,P,P,A,P,P,A,P,P,P,P,A,P,P,P,A,P,P,P,P
Mech_106,P,A,A,P,P,P,P,P,P,A,A,P,A,P,P,P,P,A,P,A,A,P,P,P,A,A,A,A,A,P,P
Mech_107,A,A,P,P,P,P,A,P,P,A,P,P,P,A,P,A,A,P,P,P,P,A,P,P,P,P,A,P,P,A,A
Mech_108,P,P,P,P,P,P,P,P,A,P,P,P,P,P,A,P,P,P,P,P,P,P,P,A,P,A,P,A,P,P,P
Mech_109,P,P,A,P,A,A,P,P,P,A,A,A,P,P,P,P,A,P,P,A,A,P,P,P,P,P,P,P,P,P,P
Mech_110,P,P,P,A,P,A,P,A,A,P,P,A,P,A,A,P,P,P,A,P,P,A,A,P,A,A,P,A,P,P,A
Mech_111,P,P,A,A,P,P,P,A,A,P,P,A,P,A,P,P,P,A,P,P,P,P,P,P,P,A,P,P,P,P,P
Mech_112,A,P,A,P,P,P,P,P,P,A,P,A,P,P,P,A,P,A,P,P,P,P,P,P,P,P,A,P,A,P,P
Mech_113,A,P,P,A,A,A,A,P,P,P,P,P,A,P,P,P,A,A,P,P,P,A,P,P,P,P,P,A,P,A,P
Mech_114,P,A,A,P,A,P,A,A,A,P,P,P,P,P,P,A,A,P,P,A,P,A,A,A,P,P,P,A,P,A,A
Mech_115,A,A,P,A,P,A,P,P,P,P,P,P,P,A,P,P,P,A,A,P,A,P,P,P,P,P,P,A,A,P,P
Mech_116,A,P,P,P,A,A,P,P,P,P,P,A,P,A,A,P,P,P,P,A,A,P,A,P,P,P,P,P,P,P,A
Mech_117,A,P,P,P,A,A,P,A,A,P,A,P,A,P,P,P,A,A,A,P,P,A,P,A,P,P,A,A,P,A,A
Mech_118,P,A,P,A,A,P,A,P,P,A,P,A,A,P,A,A,P,P,A,P,P,P,P,A,P,P,A,A,P,P,P
Mech_119,A,A,A,A,P,A,P,P,P,P,A,P,P,A,P,P,P,P,P,P,P,A,P,P,A,A,A,A,A,P,P
Mech_120,P,A,P,P,P,P,P,P,P,P,A,A,P,P,P,P,P,P,P,P,P,P,P,A,P,A,A,P,A,A,P
Mech_121,P,P,P,A,A,P,P,P,P,A,P,P,P,A,A,P,P,A,P,A,P,A,P,P,P,P,P,A,P,A,P
Mech_122,P,P,P,A,P,P,P,P,P,P,P,A,P,A,P,A,A,A,P,P,P,P,P,P,P,A,P,P,P,A,P
Mech_123,A,P,A,P,A,A,P,A,A,P,P,A,A,A,P,P,A,A,A,P,A,P,P,A,A,P,P,P,A,P,P
Mech_124,P,P,A,P,A,A,P,P,P,A,A,A,P,P,P,P,P,A,A,P,P,P,P,P,P,P,P,P,A,P,P
Mech_125,A,A,A,A,A,P,A,P,P,P,A,P,P,A,A,A,P,P,P,P,P,P,P,P,A,P,A,P,P,P,P
Mech_126,A,P,A,P,P,A,P,A,P,P,P,P,A,P,P,P,P,P,A,P,A,P,P,P,A,P,A,P,A,A,P
Mech_127,P,P,P,P,P,A,P,P,P,A,P,A,P,P,A,P,P,P,P,P,P,P,P,P,A,P,A,P,P,A,P
Mech_128,A,P,P,P,P,A,P,A,P,P,P,A,P,P,A,A,P,A,A,P,P,P,A,P,P,A,A,A,P,P,A
Mech_129,P,P,A,P,P,A,P,P,P,A,P,P,P,P,A,P,A,P,P,P,P,P,A,A,P,P,P,A,P,P,P
Mech_130,A,P,A,P,A,A,A,P,P,P,P,P,P,A,P,A,P,P,P,P,A,A,P,P,A,A,P,P,P,P,A
Mech_131,P,A,A,A,A,P,A,P,A,P,P,A,P,P,P,P,P,P,P,P,A,P,A,P,P,P,P,P,A,P,P
Mech_132,P,P,P,P,P,P,P,P,P,P,A,A,P,A,P,P,P,A,P,A,P,P,P,A,P,P,P,A,P,A,P
Mech_133,P,P,P,A,A,P,A,P,P,P,P,P,P,P,A,P,P,P,A,P,A,A,P,P,P,A,A,P,P,A,P
Mech_134,P,P,P,A,P,P,P,A,P,A,P,P,A,A,P,P,P,A,P,A,P,P,P,P,A,P,P,P,P,P,P
Mech_135,P,A,P,P,A,A,A,P,A,P,A,P,P,A,P,P,P,P,A,A,P,P,P,P,P,A,P,A,A,P,A
Mech_136,P,A,A,A,P,P,P,P,P,P,P,P,A,P,P,P,P,P,P,A,P,P,P,P,P,P,P,A,A,P,P
Mech_137,P,P,P,P,P,A,P,P,A,P,P,A,P,P,P,P,A,P,P,P,A,P,P,P,P,P,P,P,P,A,P
Mech_138,P,A,P,A,A,P,P,P,A,P,P,A,A,A,A,A,A,P,A,P,P,P,P,P,P,A,A,P,P,A,P
Mech_139,P,P,A,A,P,P,A,P,P,A,P,P,A,P,P,P,P,P,P,P,A,P,P,P,A,A,P,P,P,P,P
Mech_140,P,P,P,P,A,P,P,P,P,P,P,P,A,P,P,A,P,P,A,P,P,P,P,P,P,P,P,P,P,P,P
Mech_141,P,P,P,A,A,P,A,P,P,P,P,P,P,A,A,P,P,A,P,P,P,P,A,P,A,P,P,P,P,A,P
Mech_142,A,P,P,A,P,P,P,P,A,P,P,P,A,A,P,P,A,A,P,P,A,A,A,P,A,A,A,P,P,A,P
Mech_143,A,A,P,P,P,P,P,P,A,A,P,P,P,P,P,P,A,P,A,P,P,P,P,P,P,P,P,P,P,P,P
Mech_144,P,P,P,A,A,P,A,P,P,P,A,P,A,P,A,P,P,P,A,A,A,P,P,P,P,P,P,P,P,P,P
Mech_145,P,P,P,P,A,P,A,P,P,A,P,A,P,A,A,A,P,P,P,P,P,P,A,A,P,A,P,A,A,P,P
Mech_146,P,A,P,A,A,A,P,P,P,A,A,A,P,P,P,P,P,A,A,P,P,A,P,P,A,A,P,P,P,A,P
Mech_147,P,P,A,P,P,P,P,P,P,P,A,P,P,P,P,P,P,P,A,P,P,P,P,A,P,P,A,P,P,P,P
Mech_148,P,P,P,P,A,P,P,P,P,P,A,P,A,P,P,A,P,P,P,A,P,A,P,P,P,P,P,A,P,P,P
Mech_149,P,P,P,P,P,P,P,P,P,P,A,P,A,P,P,P,P,P,P,P,A,P,P,A,P,P,P,P,P,P,P
Mech_150,A,A,A,P,P,P,P,P,P,P,P,P,P,A,A,P,A,A,A,A,A,P,P,P,A,P,A,A,P,P,P
Mech_151,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,A,P,P,P,P,P,P,P,A,A,P,P
Mech_152,A,P,P,P,P,P,P,P,P,P,P,A,P,P,A,P,P,P,P,P,A,P,A,P,P,A,P,A,A,P,P
Mech_153,A,P,A,P,A,P,P,A,P,P,A,P,P,P,A,P,P,P,P,A,P,P,P,P,P,P,A,P,P,P,P
Mech_154,P,A,P,P,P,P,P,P,A,A,P,P,P,P,A,A,P,P,P,A,P,P,A,P,P,A,P,P,P,P,P
Mech_155,P,A,P,P,A,P,P,P,P,A,A,A,P,P,A,P,A,P,A,A,P,P,P,A,P,P,P,P,P,A,P
Mech_156,P,P,A,P,P,P,P,P,A,P,P,P,P,P,P,A,A,P,P,P,P,P,A,P,A,P,P,A,P,P,P
Mech_157,P,P,P,P,P,P,A,P,A,A,P,P,P,P,A,A,P,P,A,P,A,A,P,P,P,A,A,P,A,P,P
Mech_158,P,A,P,P,A,P,P,P,P,P,P,P,P,A,A,P,P,P,P,P,P,P,P,P,P,P,A,P,A,A,P
Mech_159,P,P,P,P,A,P,A,A,P,P,P,A,P,A,P,P,A,P,A,P,P,P,P,P,A,A,A,P,A,A,P
Mech_160,P,P,A,A,P,P,A,A,A,P,P,P,A,P,A,P,P,P,P,P,P,A,P,P,P,A,A,P,P,A,A
Mech_161,P,P,P,A,P,P,P,A,P,P,P,P,P,P,P,A,P,P,A,A,A,A,A,P,P,A,P,P,P,P,P
Mech_162,P,A,A,A,P,P,P,P,P,P,P,P,P,P,A,P,P,P,P,P,P,P,P,P,P,P,A,A,A,P,P
Mech_163,P,A,P,A,P,P,P,P,P,P,P,P,P,A,A,P,P,P,P,A,P,P,P,P,A,A,P,A,P,A,P
Mech_164,P,A,P,P,P,P,P,A,A,P,P,P,A,P,P,A,P,A,A,P,P,A,A,P,P,P,P,P,P,P,A
Mech_165,P,P,A,P,A,P,A,A,P,A,P,P,P,A,A,P,P,P,A,A,P,P,P,A,P,A,P,P,P,A,A
Mech_166,A,A,P,P,P,P,P,A,P,P,P,A,P,P,P,P,A,A,A,P,P,P,P,A,A,A,A,P,P,P,P
Mech_167,P,P,A,P,P,P,P,A,P,P,P,A,A,P,P,P,A,P,P,P,A,P,P,P,A,P,P,P,A,P,P
Mech_168,P,P,A,P,A,P,P,P,P,P,P,A,P,A,P,A,A,P,P,P,P,P,A,P,P,P,A,P,P,P,P
Mech_169,A,P,P,A,P,A,P,P,P,P,A,P,P,A,A,P,P,P,P,P,P,P,P,A,P,A,P,P,P,P,P
Mech_170,P,P,P,P,P,P,A,P,P,A,A,P,P,P,P,A,P,A,P,P,P,P,P,A,P,P,A,A,P,P,P
Mech_171,P,A,P,P,P,P,P,P,P,P,A,A,P,P,P,A,P,P,P,P,A,A,A,P,A,A,P,A,A,P,A
Mech_172,P,A,P,P,P,P,P,P,A,P,A,P,P,P,P,A,P,P,P,P,P,P,P,P,P,P,P,P,P,A,P
Mech_173,P,P,P,P,A,P,P,P,P,P,P,P,P,P,A,P,P,A,A,P,A,P,A,A,A,P,A,A,P,P,P
Mech_174,P,P,A,P,A,P,P,P,P,P,P,P,A,P,P,A,P,P,P,P,A,P,P,P,P,P,P,P,P,P,P
Mech_175,P,P,P,P,P,A,A,P,P,P,A,A,P,P,P,A,A,A,A,P,P,A,A,P,P,P,A,A,P,P,P
Mech_176,A,P,P,P,P,P,P,P,A,A,A,P,A,P,P,A,A,P,P,P,A,P,P,A,A,A,A,P,P,P,P
Mech_177,P,P,P,P,A,P,P,P,A,P,P,P,A,P,P,P,P,P,P,P,A,P,P,A,A,P,P,A,A,A,P
Mech_178,A,P,A,P,P,P,A,A,P,A,P,P,A,P,P,P,P,P,A,A,P,P,P,P,A,A,P,P,A,A,P
Mech_179,P,A,P,P,P,P,A,P,P,P,A,P,P,P,P,P,P,A,P,P,P,P,P,A,A,A,P,P,P,P,P
Mech_180,P,P,A,A,P,P,P,P,P,P,A,P,P,P,A,P,P,P,A,P,A,P,A,P,P,P,A,P,P,P,P
Etc_1,P,P,A,P,P,P,P,A,A,P,P,P,A,P,A,A,P,P,P,P,P,A,P,A,P,A,A,A,P,P,A
Etc_2,P,P,P,P,P,P,P,P,P,P,A,A,P,A,A,P,P,P,P,P,P,P,P,P,P,P,P,P,P,A,P
Etc_3,A,P,P,P,P,P,A,P,P,A,P,P,P,A,A,P,P,A,A,A,A,P,A,P,P,A,P,P,P,P,A
Etc_4,A,A,P,A,A,P,A,P,A,A,P,P,P,A,P,P,P,P,P,P,A,P,P,A,P,P,A,P,A,P,A
Etc_5,P,P,P,P,P,P,P,A,P,P,A,P,P,A,P,P,P,P,P,A,A,P,P,P,A,P,P,P,P,P,P
Etc_6,A,A,P,A,P,P,A,A,A,P,A,A,A,P,P,P,P,A,P,A,A,P,A,P,P,P,P,A,P,A,P
Etc_7,A,P,P,A,P,A,P,P,P,A,P,P,P,P,P,P,P,P,P,P,A,P,A,P,P,P,P,P,A,P,P
Etc_8,P,P,P,P,P,A,P,A,P,A,A,A,P,P,P,P,P,A,P,A,P,P,P,A,P,P,P,P,A,P,A
Etc_9,P,P,A,A,A,P,P,A,A,P,P,P,P,P,P,A,P,P,P,A,P,A,P,P,A,P,P,A,P,P,A
Etc_10,P,P,P,A,P,P,P,A,P,P,P,P,P,P,P,P,P,A,A,P,A,P,P,A,P,P,A,P,P,P,P
Etc_11,A,P,P,P,P,P,P,P,A,A,P,P,P,A,A,P,P,P,P,A,P,A,P,A,P,P,P,P,P,P,A
Etc_12,A,P,P,P,P,P,A,A,P,P,P,P,A,A,P,P,A,A,P,P,A,P,A,P,P,A,P,P,P,P,P
Etc_13,P,A,P,P,P,P,A,A,P,P,P,P,P,P,P,A,A,A,P,A,A,P,A,A,A,P,A,A,P,P,A
Etc_14,P,P,P,A,A,A,P,A,P,P,A,P,P,A,P,P,P,P,P,P,P,P,P,P,P,A,P,A,A,P,A
Etc_15,P,P,A,A,P,P,P,P,P,P,P,A,P,P,P,P,P,P,A,P,P,P,A,P,P,P,P,A,P,A,A
Etc_16,P,P,P,P,A,P,P,A,P,P,P,P,P,P,P,A,P,P,A,P,P,A,P,A,P,P,P,A,P,A,P
Etc_17,A,P,A,P,P,P,P,P,P,A,A,P,P,P,P,P,A,P,P,A,P,P,P,P,P,P,P,A,P,A,A
Etc_18,A,A,P,P,P,P,P,P,P,P,A,P,P,A,A,P,P,P,P,P,A,P,P,P,P,P,P,P,P,P,A
Etc_19,P,P,P,P,P,P,A,A,P,P,P,P,P,P,P,P,A,P,P,A,A,P,P,A,A,P,P,P,P,P,P
Etc_20,P,P,P,A,A,A,P,A,P,P,P,P,P,P,P,A,A,P,P,A,P,P,P,P,P,P,A,P,P,P,P
Etc_21,A,A,P,P,P,P,P,P,A,P,P,A,A,P,A,P,A,P,P,P,P,P,P,P,P,P,A,A,P,P,P
Etc_22,A,A,P,P,A,P,P,A,P,A,P,A,A,P,A,P,P,P,P,P,P,P,P,P,A,A,P,P,P,P,P
Etc_23,P,P,A,P,P,P,P,P,A,A,A,P,P,A,P,A,P,P,P,A,P,A,A,P,A,A,P,P,A,P,P
Etc_24,A,P,P,P,P,P,P,P,P,A,P,A,P,P,P,P,P,P,A,P,P,P,P,P,A,P,P,P,P,A,A
Etc_25,P,A,P,A,A,A,P,P,P,A,P,A,P,P,P,P,A,P,P,P,P,A,P,P,P,A,P,P,P,P,P
Etc_26,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,A,A,A,P,P,A,A,P,A,P,P,A,P,A
Etc_27,P,A,P,A,A,A,A,P,A,A,P,A,P,A,P,P,A,P,P,P,P,A,P,A,P,A,A,P,P,A,A
Etc_28,P,P,P,A,P,P,A,A,P,A,A,P,A,A,A,P,P,P,A,P,A,P,A,P,A,P,P,P,P,P,A
Etc_29,P,P,A,P,A,P,P,P,P,P,P,P,P,P,A,P,P,P,P,P,P,P,P,P,A,P,P,P,A,A,P
Etc_30,P,P,P,A,A,P,P,P,P,P,P,P,P,A,P,P,P,P,A,P,A,P,P,A,P,A,P,P,P,A,A
Etc_31,P,P,P,P,P,A,A,A,P,P,P,P,P,P,P,P,P,A,P,P,P,P,P,P,A,P,P,P,A,A,P
Etc_32,A,A,P,P,A,A,A,A,P,A,P,A,P,A,P,P,P,A,P,P,P,P,A,P,P,P,A,A,P,P,P
Etc_33,P,P,P,P,P,P,A,P,P,A,A,P,P,P,A,P,P,P,A,P,P,A,P,P,P,P,P,A,P,P,P
Etc_34,P,A,A,P,P,P,P,P,P,P,P,A,P,P,A,P,P,P,P,P,A,A,A,P,P,P,P,A,P,P,P
Etc_35,A,P,P,P,P,P,P,P,P,P,P,A,P,P,A,P,A,P,A,P,P,A,P,A,A,P,P,A,P,P,P
Etc_36,A,P,A,P,P,P,P,A,P,P,P,A,P,A,A,A,A,P,P,A,A,P,P,A,A,A,P,P,A,P,P
Etc_37,P,P,P,A,P,P,A,A,A,A,P,A,P,P,P,P,P,P,A,P,P,A,A,P,P,P,P,P,P,P,P
Etc_38,A,A,P,P,A,P,P,P,A,P,A,P,P,P,P,P,P,A,A,A,P,A,A,P,P,A,A,P,A,P,P
Etc_39,P,P,A,P,P,A,A,P,P,A,A,P,P,A,P,P,P,P,A,P,A,P,P,P,P,A,P,P,P,P,P
Etc_40,A,P,A,P,P,A,A,P,A,P,A,P,A,P,P,A,P,P,P,A,P,P,P,P,A,P,P,P,A,P,P
Etc_41,P,A,P,A,A,A,P,P,P,P,P,P,P,P,A,A,P,P,P,P,P,P,P,P,A,A,A,P,P,A,P
Etc_42,A,P,P,P,A,P,A,P,P,P,A,P,P,P,A,P,P,P,P,P,P,A,P,P,P,P,P,A,A,P,A
Etc_43,P,P,P,P,P,A,P,A,A,P,A,P,A,P,A,P,A,A,P,P,A,A,P,P,P,P,P,P,P,P,A
Etc_44,P,P,A,P,A,A,A,P,P,P,P,A,P,P,A,A,P,P,P,P,P,P,P,A,P,P,P,P,P,P,P
Etc_45,A,P,A,A,A,P,P,A,P,A,A,A,P,A,P,A,P,P,P,P,A,P,A,A,P,P,P,P,P,A,P
Etc_46,P,P,P,P,P,P,P,P,P,A,P,P,A,P,P,P,A,A,P,P,P,P,A,P,P,P,P,P,P,P,P
Etc_47,P,P,A,P,P,P,P,P,A,A,P,P,P,A,A,A,P,P,P,A,P,P,P,P,P,P,P,A,A,A,P
Etc_48,A,P,A,A,P,P,A,P,P,P,P,P,P,P,P,A,P,P,A,P,A,P,P,P,P,A,P,P,P,P,P
Etc_49,P,P,A,P,P,P,P,P,P,P,P,P,A,P,P,P,P,P,A,A,P,P,P,A,A,A,P,P,A,A,P
Etc_50,P,P,P,P,P,A,P,P,P,P,P,P,P,P,P,P,A,P,A,P,P,P,A,A,P,A,P,A,A,P,A
Etc_51,P,A,P,P,P,P,A,A,A,P,A,P,P,P,A,A,P,P,P,P,A,A,A,A,P,P,P,A,P,A,A
Etc_52,A,A,A,A,P,P,P,P,P,P,P,P,P,P,A,P,P,P,P,A,A,P,P,P,P,P,P,P,P,P,P
Etc_53,P,P,A,A,P,P,A,A,P,P,P,A,P,A,A,P,A,P,P,A,P,P,A,P,A,P,P,P,P,P,P
Etc_54,P,P,P,P,P,P,A,P,P,P,A,P,P,P,A,P,P,A,A,A,A,P,A,A,A,P,P,P,A,A,P
Etc_55,P,P,P,P,P,P,P,P,A,P,A,A,P,P,A,A,A,A,P,A,A,P,P,A,A,A,A,P,A,P,A
Etc_56,P,P,A,P,A,P,A,P,P,A,A,P,P,P,A,P,P,A,A,P,A,P,P,A,A,A,P,P,P,P,P
Etc_57,P,P,P,P,A,P,P,P,P,P,P,A,A,P,P,P,P,P,A,P,P,P,P,P,P,P,P,P,P,P,P
Etc_58,P,P,A,P,A,A,P,P,P,P,P,P,P,P,P,P,P,P,A,P,P,A,A,P,P,P,A,P,P,A,P
Etc_59,P,P,P,P,A,P,A,A,A,P,P,P,A,P,P,A,P,A,A,P,P,P,A,P,A,P,P,P,A,P,P
Etc_60,P,P,P,P,P,P,P,A,P,P,P,A,A,P,P,A,P,P,P,P,A,P,A,A,P,P,P,P,A,A,P
Etc_61,P,P,A,A,A,A,P,P,P,P,P,P,P,P,P,P,P,A,P,P,P,A,A,P,P,P,P,P,P,P,A
Etc_62,A,P,P,P,P,P,P,P,P,P,P,A,P,A,A,A,P,P,P,P,P,A,P,P,P,P,P,P,P,P,P
Etc_63,A,P,A,P,P,P,P,P,P,P,P,P,A,P,A,P,A,P,P,P,A,P,A,P,P,A,P,P,P,P,A
Etc_64,P,P,A,A,P,P,P,A,P,A,P,P,P,A,P,P,P,P,P,P,P,P,P,A,P,P,P,P,A,A,P
Etc_65,P,P,P,A,P,P,P,P,P,P,P,P,P,P,P,P,P,P,A,P,P,A,P,A,P,A,P,P,P,P,P
Etc_66,P,P,P,P,P,A,P,P,A,P,P,P,P,A,P,A,P,P,A,P,P,P,P,P,P,P,P,P,A,P,P
Etc_67,P,P,P,A,P,A,P,P,P,P,P,P,P,P,P,P,P,P,P,A,P,P,A,P,P,P,A,P,P,P,P
Etc_68,A,P,P,P,P,P,P,A,P,P,A,A,P,P,P,P,P,A,P,P,P,P,P,P,P,P,A,P,A,P,P
Etc_69,A,P,P,P,A,P,P,P,P,P,P,P,A,A,P,A,P,P,A,P,P,P,P,A,P,P,P,P,A,P,P
Etc_70,P,P,A,P,P,P,A,P,P,P,P,P,A,A,A,P,P,P,A,A,P,P,P,P,P,P,A,A,P,P,A
Etc_71,A,A,A,P,P,P,A,A,A,P,P,A,P,P,P,A,A,P,P,P,P,P,A,P,P,P,P,P,P,P,P
Etc_72,A,P,A,P,P,P,P,P,A,P,P,P,P,A,A,P,P,P,A,P,P,A,P,P,P,A,A,A,P,A,P
Etc_73,A,P,A,P,P,P,P,P,P,P,P,P,P,A,P,A,P,P,P,P,P,P,P,P,A,P,P,P,P,P,A
Etc_74,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,A,P,A,P,P,A,P,P,P,A,P
Etc_75,P,P,P,A,P,P,P,A,P,A,P,P,A,P,P,P,P,A,P,P,P,P,P,P,P,P,A,P,A,P,P
Etc_76,P,A,A,A,A,A,P,A,P,P,A,A,P,P,A,P,A,A,P,A,A,P,A,P,P,P,P,P,A,P,A
Etc_77,A,A,P,P,A,P,A,P,P,P,A,A,P,P,A,A,P,A,P,A,A,P,P,P,P,P,P,P,A,P,A
Etc_78,A,A,A,A,P,A,A,P,P,A,A,P,P,P,A,A,P,P,P,P,P,P,P,P,A,A,P,A,P,P,P
Etc_79,P,A,P,P,A,A,A,P,P,P,P,P,A,A,P,A,P,P,P,P,P,A,P,A,P,A,A,P,P,P,P
Etc_80,A,P,A,A,P,P,P,P,P,A,P,A,P,A,A,P,P,P,P,A,A,P,A,P,A,A,P,P,P,P,P
Etc_81,A,P,P,P,P,P,P,P,P,P,P,P,A,P,A,P,P,P,A,P,P,P,A,P,P,P,P,P,P,A,A
Etc_82,P,A,A,P,P,A,P,P,P,P,A,P,P,P,P,P,A,P,P,P,A,P,P,P,P,A,P,P,P,P,A
Etc_83,P,A,P,P,P,A,A,P,P,P,A,A,P,P,A,P,A,P,P,P,P,P,P,P,P,A,A,P,P,P,P
Etc_84,P,P,A,P,P,A,P,P,A,A,P,A,A,A,P,P,P,P,P,P,P,P,A,P,P,P,A,A,A,P,P
Etc_85,P,P,P,A,P,A,P,P,P,P,A,P,P,P,P,P,P,P,P,A,P,P,P,A,P,P,P,P,A,P,P
Etc_86,A,P,P,P,P,P,P,P,P,A,P,P,A,P,A,P,P,P,P,P,P,P,P,A,P,A,P,P,A,A,P
Etc_87,P,A,A,A,A,A,P,P,P,P,P,P,A,P,P,P,A,P,A,P,P,P,P,P,P,P,P,A,P,A,P
Etc_88,P,P,P,P,A,A,A,P,P,A,P,P,P,A,P,A,P,P,P,P,P,A,P,P,P,A,P,P,P,A,P
Etc_89,P,P,A,P,P,P,A,P,P,P,P,P,P,P,P,P,P,P,P,P,P,A,P,A,P,P,P,P,P,A,A
Etc_90,P,P,P,A,A,P,P,A,A,P,A,P,P,P,A,A,P,P,P,P,A,P,P,P,A,P,P,P,A,P,P
Etc_91,P,P,P,A,P,P,A,A,P,P,P,P,P,P,P,P,P,P,A,A,A,P,P,P,P,A,P,A,P,P,P
Etc_92,P,P,P,P,P,P,P,P,A,P,P,P,A,P,A,P,A,P,A,P,A,P,A,A,A,P,P,P,A,P,A
Etc_93,P,P,A,A,P,P,P,P,P,P,P,P,P,P,P,P,A,P,P,P,P,P,P,P,A,A,A,A,A,P,P
Etc_94,P,P,P,P,A,P,A,A,A,P,P,P,A,A,A,P,A,P,P,P,A,A,P,A,A,P,A,P,P,P,P
Etc_95,A,P,A,A,P,P,P,A,P,P,P,P,A,P,P,P,P,A,A,P,A,P,A,P,P,P,P,A,A,A,P
Etc_96,A,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,A,P,A,P,A,P,A,A,P,P,P,P,P,P,A
Etc_97,P,A,P,P,P,P,P,P,P,A,P,P,P,P,A,A,P,P,A,A,A,P,P,A,P,P,A,A,P,A,A
Etc_98,P,P,P,A,A,P,P,A,A,P,P,P,P,A,A,P,P,A,A,P,A,A,P,P,P,A,A,P,A,A,A
Etc_99,P,P,P,P,P,A,P,P,A,P,A,P,A,P,P,P,A,A,P,P,P,P,A,P,P,P,P,P,P,A,P
Etc_100,P,A,P,P,P,P,P,P,P,A,A,P,P,P,P,A,P,A,P,P,P,A,P,P,P,P,P,A,A,P,P
Etc_101,P,P,A,P,P,P,P,P,P,P,P,P,P,A,P,P,P,A,P,A,P,P,P,P,A,P,P,P,P,P,P
Etc_102,A,P,A,P,P,P,P,P,A,A,A,P,P,P,P,P,P,A,A,A,P,P,P,P,A,A,P,P,A,P,A
Etc_103,A,P,P,P,P,P,A,A,P,P,P,P,P,P,P,A,P,P,P,P,P,P,P,A,A,A,P,P,P,P,A
Etc_104,P,P,P,P,P,A,A,A,P,P,A,A,P,P,P,P,P,P,A,P,P,P,P,P,P,P,P,P,P,A,P
Etc_105,P,P,A,A,P,P,A,A,P,A,A,A,A,P,A,A,P,P,P,P,P,A,A,P,P,A,P,P,A,P,A
Etc_106,A,P,A,A,P,P,P,P,A,A,A,A,P,A,A,A,A,A,P,P,P,A,A,P,P,P,P,P,P,P,P
Etc_107,P,A,P,P,P,P,A,P,A,P,A,P,P,P,A,A,A,P,P,P,P,P,A,A,P,P,A,P,A,A,P
Etc_108,P,P,A,P,A,A,P,P,P,A,P,P,P,P,P,P,P,P,P,P,P,P,A,P,P,P,P,A,P,P,P
